brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Mercedes-Benz,Mercedes-Benz Classe E,200 Exclusive,314 900 DT,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,12 CV,204 CH,Automatique,9,Propulsion,8 L/100 km,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 18'',Tactile | 14.4,Similicuir,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz Classe E,200 AMG,329 900 DT,Disponible,Berline,2 ans,5,4,4,Essence | Hybride léger,12 CV,204 CH,Automatique,9,Propulsion,8 L/100 km,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 19'',Tactile | 14.4,Similicuir/Microfibre,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,,,,
Mercedes-Benz,Mercedes-Benz EQE Berline,Mercedes-Benz EQE Berline,,Disponible,Berline,2 ans | Batterie garantie 10 ans,5,4,,Electrique,8 CV,265 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 19'',Tactile | 17.7 pouces,Cuir,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,635 km,15.8 kWh/100 km,8 heures,32 minutes
Mercedes-Benz,Mercedes-Benz EQS Berline,Mercedes-Benz EQS Berline,,Disponible,Berline,2 ans | Batterie garantie 10 ans,5,4,,Electrique,10 CV,360 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 21'',Tactile | 17.7 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,789 km,17.2 kWh/100 km,12.25 heures,31 minutes
Mercedes-Benz,Mercedes-Benz Classe S,Mercedes-Benz Classe S,,Sur commande,Berline,2 ans,5,4,6,Essence | Hybride léger,27 CV,381 CH,Automatique,9,Intégrale,8.4 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parktronic,En aluminium | 18'',Tactile,Cuir,Cuir Nappa | Multi-fonctions | Sport,,Éléctrique,,,,,
Mercedes-Benz,Mercedes-Benz GLA,200 Progressive,189 900 DT,Disponible,SUV,2 ans,5,5,4,Essence,9 CV,163 CH,Automatique,7,Traction,7 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir,Multi-fonctions | Avec palettes,,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLA,200 AMG,209 900 DT,Disponible,SUV,2 ans,5,5,4,Essence,9 CV,163 CH,Automatique,7,Traction,7 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 19'',Tactile | 10.25 pouces,Dinamica | Similicuir,Cuir Nappa | Multi-fonctions | Sport | à méplat | Avec palettes | 3 branches doubles,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLB,Mercedes-Benz GLB,,Disponible,SUV,2 ans,5,5,4,Essence,9 CV,163 CH,Automatique,7,Traction,6.2 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 19'',Tactile | 10.1 pouces,Similicuir,Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz EQB,Mercedes-Benz EQB,,Disponible,SUV,2 ans | Batterie garantie 8 ans,5,5,,Electrique,N.C. CV,190 CH,Automatique,,Traction,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 18'',Tactile | 10.25 pouces,Similicuir Artico/Microfibre,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,518 km,15.7 kWh/100 km,7.25 heures,35 minutes
Mercedes-Benz,Mercedes-Benz GLC,200 4Matic Avantgarde,289 900 DT,Disponible,SUV,2 ans,5,5,4,Essence | Hybride léger,12 CV,204 CH,Automatique,9,Intégrale,6.8 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 18'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz GLC,200 4Matic AMG,328 900 DT,Disponible,SUV,2 ans,5,5,4,Essence | Hybride léger,12 CV,204 CH,Automatique,9,Intégrale,6.8 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz GLC Plug-in Hybride,Mercedes-Benz GLC Plug-in Hybride,,Disponible,SUV,2 ans,5,5,4,Essence | Hybride rechargeable,9 CV,313 CH,Automatique,9,Intégrale,1.5 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parktronic | Caméra panoramique 3D,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz GLC Coupé,Mercedes-Benz GLC Coupé,,Disponible,SUV,2 ans,5,5,4,Essence | Hybride léger,12 CV,204 CH,Automatique,9,Intégrale,9 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLC Coupé Plug-in Hybride,Mercedes-Benz GLC Coupé Plug-in Hybride,,Sur arrivage,SUV,2 ans,5,5,4,Essence | Hybride rechargeable,11 CV,313 CH,Automatique,9,Intégrale,1.5 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parktronic | Caméra panoramique 3D,En aluminium | 19'',Tactile | 11.9 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions | Sport | à méplat | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Offroad,,,,
Mercedes-Benz,Mercedes-Benz EQE SUV,Mercedes-Benz EQE SUV,,Disponible,SUV,2 ans | Batterie garantie 10 ans,5,5,,Electrique,10 CV,292 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 21'',Tactile | 17.7 pouces | Hyperscreen,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Sport Plus,556 km,18.7 kWh/100 km,9.5 heures,32 minutes
Mercedes-Benz,Mercedes-Benz GLE,Mercedes-Benz GLE,,Sur arrivage,SUV,2 ans,5,5,4,Diesel | Hybride léger,17 CV,269 CH,Automatique,9,Intégrale,6.9 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parktronic,En aluminium | 21'' | AMG,Tactile | 12.3 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz GLE Coupé,Mercedes-Benz GLE Coupé,,Disponible,SUV,2 ans,5,5,4,Diesel | Hybride léger,16 CV,269 CH,Automatique,9,Intégrale,6.9 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parktronic,En aluminium | 21'' | AMG,Tactile | 12.3 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco,,,,
Mercedes-Benz,Mercedes-Benz Classe G Electrique,580 EQ AMG Line,599 000 DT,Sur arrivage,SUV,2 ans | Batterie garantie 8 ans,5,5,,Electrique,18 CV,587 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 20'' | 10 branches,Tactile | 12.3 pouces,Cuir | Nappa,Cuir Nappa | Multi-fonctions | Avec palettes,Ouvrant,Éléctrique | EPB,Confort | Sport | Individual | G-Turn | G-Steering | Trail | Rock,455 km,28.9 kWh/100 km,12 heures,32 minutes
Mercedes-Benz,Mercedes-Benz Classe G Electrique,580 EQ AMG Line Superior,640 000 DT,Sur arrivage,SUV,2 ans | Batterie garantie 8 ans,5,5,,Electrique,18 CV,587 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Parktronic | Caméra panoramique 3D,En aluminium | 20'' | 10 branches,Tactile | 12.3 pouces,Cuir,Cuir/Bois | Multi-fonctions | Avec palettes,Ouvrant,Éléctrique | EPB,Confort | Sport | Individual | G-Turn | G-Steering | Trail | Rock,455 km,28.9 kWh/100 km,12 heures,32 minutes
Mercedes-Benz,Mercedes-Benz Classe V,Mercedes-Benz Classe V,,Disponible,Monospace,2 ans,6,3 | 2 portes latérales coulissantes,4,Diesel,12 CV,190 CH,Automatique,9,Propulsion,5.9 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parktronic,En aluminium | 17'',8 pouces,Similicuir,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport,,,,
Mg,MG 3,1.5 L Standard,58 950 DT,2 mois,Citadine,3 ans,5,5,4,Essence,6 CV,110 CH,Manuelle,5,Traction,5.5 L/100 km,Radar de recul,15'',,Tissu,Multi-fonctions,,,,,,,
Mg,MG 3,1.5 L Confort,64 950 DT,2 mois,Citadine,3 ans,5,5,4,Essence,6 CV,110 CH,Manuelle,5,Traction,5.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Tissu,Multi-fonctions,,,,,,,
Mg,MG 3,1.5 L Luxe BVA,70 950 DT,2 mois,Citadine,3 ans,5,5,4,Essence,6 CV,110 CH,Automatique,,Traction,5.5 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir/Tissu,Multi-fonctions,,Éléctrique,,,,,
Mg,MG 3 Hybrid+,MG 3 Hybrid+,,2 mois,Citadine,5 ans ou 100000 km,5,5,4,Essence | Hybride,5 CV,195 CH,Automatique,,Traction,4.4 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir/Tissu,Cuir | Chauffant | Multi-fonctions,,Éléctrique,Normal | Sport | Eco,,,,
Mg,MG 5,1.5 L Confort,63 950 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6 CV,120 CH,Manuelle,5,Traction,5.8 L/100 km,Radar de recul,15'',Tactile | 10.25 pouces,Tissu,Multi-fonctions,,,,,,,
Mg,MG 5,1.5 L Confort Plus,68 950 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6 CV,120 CH,Manuelle,5,Traction,5.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir,Multi-fonctions,,,,,,,
Mg,MG 5,1.5 L Luxe Plus BVA,73 950 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,4,Essence,6 CV,120 CH,Automatique,8,Traction,5.8 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 16'',Tactile | 10.25 pouces,Similicuir,Multi-fonctions,Ouvrant,Éléctrique,,,,,
Mg,MG ZS,1.5 L Luxury,79 950 DT,2 mois,SUV,5 ans,5,5,4,Essence,6 CV,115 CH,Manuelle,5,Traction,6.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Similicuir,Multi-fonctions,,,,,,,
Mg,MG ZS,1.5 L Luxury BVA,88 950 DT,2 mois,SUV,5 ans,5,5,4,Essence,6 CV,115 CH,Automatique,,Traction,6.5 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Similicuir,Multi-fonctions,Ouvrant,Éléctrique,,,,,
Mg,MG ZS Hybrid+,MG ZS Hybrid+,,4 mois,SUV,5 ans,5,5,4,Essence | Hybride,5 CV,197 CH,Automatique,,Traction,5.1 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | Chauffant | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Mg,MG S5,MG S5,,Sur arrivage,SUV,7 ans ou 150.000 km,5,5,,Electrique,4 CV,170 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.8 pouces,Similicuir/Tissu,Similicuir | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Confort | Sport | Perso | Neige,460 km,16.6 kWh/100 km,8.5 heures,24 minutes
Mg,MG HS,MG HS,,15 jours,SUV,5 ans ou 100000 km,5,5,4,Essence,9 CV,162 CH,Automatique,7,Traction,7.8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 19'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Mg,MG HS Hybrid+,MG HS Hybrid+,,Sur arrivage,SUV,5 ans ou 100000 km,5,5,4,Essence | Hybride,7 CV,224 CH,Automatique,2,Traction,5.5 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | EV Mode,,,,
Mg,MG RX9,MG RX9,,4 mois,SUV,5 ans,7,5,4,Essence,11 CV,205 CH,Automatique,9,Traction,11.8 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 20'',Tactile | 12.3 pouces,,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Confort | Sport | Eco,,,,
Mg,MG 7,1.5 L Turbo Luxury BVA,109 950 DT,Sur arrivage,Berline,3 ans ou 100.000 km,5,4,4,Essence,9 CV,188 CH,Automatique,7,Traction,7.1 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique | EPB,Normal | Sport | Eco | Supersport,,,,
Mg,MG 7,2.0 L Turbo Trophy + BVA,139 950 DT,Sur arrivage,Berline,3 ans ou 100.000 km,5,4,4,Essence,13 CV,261 CH,Automatique,9,Traction,8.2 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique | EPB,Normal | Sport | Eco | Supersport,,,,
Mg,MG Cyberster,MG Cyberster,,Sur commande,Cabriolet,7 ans ou 150.000 km,2,2,,Electrique,11 CV,340 CH,,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 7 pouces,Alcantara/Similicuir,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport | Supersport,507 km,16.7 kWh/100 km,6 heures,26 minutes
Mini,Mini Cooper 5 portes,1.5 l Favoured,166 900 DT,Disponible,Citadine,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,Automatique,7,Traction,6.3 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 18'',Tactile | 9.4 pouces | Circulaire,Vescin | Nightshade Blue,Chauffant | Sport,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Cooper 5 portes,1.5 l JCW,175 900 DT,Disponible,Citadine,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,Automatique,7,Traction,6.3 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 17'',Tactile | 9.4 pouces | Circulaire,Vescin | Nightshade Blue,Chauffant | Sport | JCW,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Cooper 3 portes,Mini Cooper 3 portes,,Disponible,Citadine,5 ans (2+3),5,3,3,Essence,8 CV,156 CH,Automatique,7,Traction,6.0 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 18'' | Bi-ton,Tactile | 9.4 pouces | Circulaire,Schwarz | Vescin | Tricot,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique | En verre,Éléctrique,,,,,
Mini,Mini Cooper Electric,Mini Cooper Electric,,Disponible,Citadine,5 ans (2+3),4,3,,Electrique,4 CV,184 CH,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 17'' | Bi-ton,Tactile | 9.4 pouces | Circulaire,Similicuir,Cuir | Chauffant | Multi-fonctions | Sport,,Éléctrique,,300 km,14.3 kWh/100 km,4.25 heures,28 minutes
Mini,Mini Aceman Electric,38.5 kWh Classic,139 900 DT,Disponible,SUV,5 ans (2+3),5,5,,Electrique,4 CV,184 CH,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 18'',Tactile | 9.4 pouces | Circulaire,Tissu | Schwarz | Vescin,Cuir | Chauffant | Multi-fonctions | Sport,,Éléctrique,Normal | Sport | Eco,309 km,14.5 kWh/100 km,4.25 heures,28 minutes
Mini,Mini Aceman Electric,49.2 kWh SE Classic,149 900 DT,Disponible,SUV,5 ans (2+3),5,5,,Electrique,5 CV,218 CH,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,En aluminium | 18'',Tactile | 9.4 pouces | Circulaire,Tissu | Vescin,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | En verre,Éléctrique,Normal | Sport | Eco | MINI Experience,405 km,14.7 kWh/100 km,5.5 heures,30 minutes
Mini,Mini Countryman,1.5 L Classic BVA,169 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,Automatique,7,Traction,5.9 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 17'',Tactile | 9.4 pouces | Circulaire | OLED,Tissu | Schwarz | Vescin,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Countryman,1.5 L Favoured BVA,199 900 DT,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8 CV,156 CH,Automatique,7,Traction,5.9 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 19'' | Bi-ton,Tactile | 9.4 pouces | Circulaire | OLED,Vescin | Vintage Brown,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Countryman Electric,Mini Countryman Electric,,Disponible,SUV,5 ans (2+3),5,5,,Electrique,5 CV,204 CH,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360 | Park distance control | Parkassit Plus,En aluminium | 19'',Tactile | 9.4 pouces | Circulaire | OLED,Vescin | Vintage Brown,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | MINI Experience,462 km,15.7 kWh/100 km,6.5 heures,30 minutes
Mini,Mini Cooper Cabriolet,Mini Cooper Cabriolet,,Disponible,Cabriolet,5 ans (2+3),5,2,4,Essence,9 CV,163 CH,Automatique,7,Traction,6.5 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,En aluminium | 18'' | Bi-ton,Tactile | 9.4 pouces | Circulaire | OLED,Similicuir | Vescin | Nightshade Blue,Chauffant | Multi-fonctions | Sport,Capote MINI Yours Union Jack,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mitsubishi,Mitsubishi Attrage Populaire,Mitsubishi Attrage Populaire,,Sous réserve d'acceptation du dossier par le ministère du commerce,Berline,3 ans,5,4,3,Essence,4 CV,78 CH,Manuelle,5,Traction,4.4 L/100 km,,14'',Tactile | 7 pouces,Tissu,3 branches | Multi-fonctions,,,,,,,
Mitsubishi,Mitsubishi Eclipse Cross,Mitsubishi Eclipse Cross,,Indisponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,8 CV,150 CH,Automatique,,Traction,6.6 L/100 km,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile,Tissu,,,,,,,,
Mitsubishi,Mitsubishi ASX,Mitsubishi ASX,,Indisponible,SUV,3 ans,5,5,4,Essence,9 CV,150 CH,Automatique,6,Intégrale,7.6 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile,Cuir,Multi-fonctions,Panoramique,,,,,,
Mitsubishi,Mitsubishi L200 Double Cabine,Mitsubishi L200 Double Cabine,,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,8 CV,110 CH,Manuelle,5,Intégrale,8.3 L/100 km,,En aluminium | 16'',,Tissu,,,,,,,,
Mitsubishi,Mitsubishi Pajero,Mitsubishi Pajero,,3 mois | Indisponible,SUV,3 ans,7,5,4,Diesel,11 CV,125 CH,Manuelle,5,Intégrale,12.5 L/100 km,,17'',,Tissu,,,,,,,,
Mitsubishi,Mitsubishi Pajero Sport,2.4 l DiD Business,243 567 DT,3 mois | Indisponible,SUV,3 ans,7,5,4,Diesel,11 CV,181 CH,Manuelle,5,Intégrale,7.4 L/100 km,,17'',,Tissu,Multi-fonctions,,,,,,,
Mitsubishi,Mitsubishi Pajero Sport,2.4 l DiD Premium BVA,267 770 DT,3 mois | Indisponible,SUV,3 ans,7,5,4,Diesel,11 CV,181 CH,Automatique,,Intégrale,7.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 18'',,Cuir,Multi-fonctions,Ouvrant | Panoramique,,,,,,
Nissan,Nissan Magnite,1.0T Acenta,60 900 DT,Disponible,SUV,2 ans,5,5,3,Essence,5 CV,100 CH,Manuelle,5,Traction,5.6 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'' | Bi-ton,Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Nissan,Nissan Magnite,1.0T CVT Tekna,70 900 DT,Disponible,SUV,2 ans,5,5,3,Essence,5 CV,100 CH,Automatique,,Traction,5.3 L/100 km,Radar de recul | Système de caméras 360,En aluminium | 16'' | Bi-ton,Tactile | 8 pouces,Similicuir/Tissu,Cuir | Multi-fonctions,,,,,,,
Nissan,Nissan Juke,Nissan Juke,,Disponible,SUV,2 ans,5,5,3,Essence,6 CV,117 CH,Automatique,7,Traction,5 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,Normal | Sport | Eco,,,,
Nissan,Nissan Qashqai e-Power,Nissan Qashqai e-Power,,Disponible,SUV,2 ans,5,5,3,Essence | Hybride,8 CV,190 CH,Automatique,1,Traction,5.2 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360,En aluminium | 18'',Tactile | 12 pouces,Tissu,Cuir | Avec palettes,Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Nissan,Nissan Navara,Nissan Navara,,Disponible,Pick up,2 ans,5,4,4,Diesel,10 CV,190 CH,Automatique,7,Intégrale,8.1 L/100 km,Radar de recul | Caméra de recul | Détection du trafic en marche arrière,En aluminium | 18'',8 pouces,Cuir,Multi-fonctions,,,,,,,
Omoda-Jaecoo,Omoda & Jaecoo E5,Omoda & Jaecoo E5,,En pré-commande,SUV,7 ans ou 200000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,5 CV,211 CH,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Confort | Sport | Eco,430 km,15.9 kWh/100 km,6.75 heures,30 minutes
Omoda-Jaecoo,Omoda & Jaecoo C5,Omoda & Jaecoo C5,,En pré-commande,SUV,7 ans ou 200000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride,7 CV,204 CH,Automatique,,Traction,4.9 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions,Ouvrant,Éléctrique | EPB,Confort | Sport | Eco,,,,
